Radius,Qext,Qsca,Qabs,Gsca
0.264000,1.589442,0.992068,0.597374,0.633688
0.265000,1.600897,1.001145,0.599752,0.635034
0.266000,1.612294,1.010213,0.602082,0.636313
0.267000,1.623630,1.019268,0.604362,0.637530
0.268000,1.634900,1.028308,0.606593,0.638684
0.269000,1.646100,1.037327,0.608773,0.639780
0.270000,1.657229,1.046324,0.610905,0.640819
0.271000,1.668280,1.055294,0.612986,0.641804
0.272000,1.679252,1.064234,0.615018,0.642736
0.273000,1.690141,1.073139,0.617001,0.643619
0.274000,1.700944,1.082008,0.618935,0.644454
0.275000,1.711658,1.090836,0.620822,0.645245
0.276000,1.722282,1.099621,0.622661,0.645993
0.277000,1.732814,1.108359,0.624454,0.646702
0.278000,1.743250,1.117048,0.626202,0.647373
0.279000,1.753589,1.125684,0.627905,0.648010
0.280000,1.763829,1.134265,0.629565,0.648614
0.281000,1.773972,1.142789,0.631183,0.649188
0.282000,1.784015,1.151254,0.632761,0.649735
0.283000,1.793955,1.159656,0.634299,0.650256
0.284000,1.803795,1.167995,0.635800,0.650755
0.285000,1.813533,1.176268,0.637265,0.651233
0.286000,1.823170,1.184475,0.638695,0.651694
0.287000,1.832705,1.192611,0.640094,0.652138
0.288000,1.842140,1.200679,0.641461,0.652569
0.289000,1.851476,1.208676,0.642800,0.652989
0.290000,1.860713,1.216600,0.644113,0.653399
0.291000,1.869853,1.224453,0.645401,0.653802
0.292000,1.878897,1.232232,0.646665,0.654200
0.293000,1.887848,1.239938,0.647910,0.654594
0.294000,1.896706,1.247570,0.649136,0.654988
0.295000,1.905476,1.255131,0.650346,0.655381
0.296000,1.914158,1.262617,0.651541,0.655777
0.297000,1.922755,1.270030,0.652725,0.656177
0.298000,1.931270,1.277372,0.653899,0.656582
0.299000,1.939706,1.284641,0.655065,0.656995
0.300000,1.948065,1.291840,0.656225,0.657416
0.301000,1.956353,1.298970,0.657383,0.657848
0.302000,1.964570,1.306031,0.658539,0.658291
0.303000,1.972722,1.313025,0.659697,0.658747
0.304000,1.980811,1.319954,0.660857,0.659218
0.305000,1.988842,1.326820,0.662023,0.659704
0.306000,1.996818,1.333623,0.663195,0.660206
0.307000,2.004742,1.340365,0.664377,0.660726
0.308000,2.012619,1.347049,0.665570,0.661265
0.309000,2.020453,1.353677,0.666776,0.661823
0.310000,2.028248,1.360250,0.667997,0.662402
0.311000,2.036006,1.366771,0.669235,0.663002
0.312000,2.043734,1.373242,0.670491,0.663624
0.313000,2.051434,1.379666,0.671767,0.664269
0.314000,2.059112,1.386046,0.673066,0.664937
0.315000,2.066769,1.392382,0.674387,0.665629
0.316000,2.074413,1.398679,0.675733,0.666346
0.317000,2.082045,1.404939,0.677106,0.667088
0.318000,2.089669,1.411163,0.678506,0.667855
0.319000,2.097292,1.417356,0.679936,0.668648
0.320000,2.104915,1.423520,0.681395,0.669466
0.321000,2.112541,1.429657,0.682885,0.670311
0.322000,2.120178,1.435770,0.684407,0.671182
0.323000,2.127826,1.441863,0.685963,0.672079
0.324000,2.135489,1.447937,0.687553,0.673003
0.325000,2.143171,1.453995,0.689176,0.673954
0.326000,2.150877,1.460040,0.690837,0.674931
0.327000,2.158607,1.466075,0.692532,0.675934
0.328000,2.166368,1.472103,0.694264,0.676963
0.329000,2.174159,1.478125,0.696034,0.678018
0.330000,2.181985,1.484145,0.697840,0.679099
0.331000,2.189850,1.490165,0.699684,0.680205
0.332000,2.197753,1.496188,0.701566,0.681335
0.333000,2.205700,1.502215,0.703485,0.682491
0.334000,2.213693,1.508251,0.705442,0.683670
0.335000,2.221733,1.514297,0.707436,0.684872
0.336000,2.229822,1.520355,0.709468,0.686098
0.337000,2.237962,1.526426,0.711536,0.687346
0.338000,2.246155,1.532515,0.713640,0.688615
0.339000,2.254403,1.538622,0.715781,0.689905
0.340000,2.262705,1.544748,0.717956,0.691215
0.341000,2.271064,1.550898,0.720166,0.692544
0.342000,2.279479,1.557070,0.722409,0.693891
0.343000,2.287953,1.563267,0.724686,0.695256
0.344000,2.296486,1.569493,0.726993,0.696637
0.345000,2.305078,1.575747,0.729331,0.698034
0.346000,2.313727,1.582029,0.731698,0.699446
0.347000,2.322436,1.588342,0.734094,0.700870
0.348000,2.331203,1.594687,0.736515,0.702307
0.349000,2.340026,1.601065,0.738962,0.703756
0.350000,2.348907,1.607475,0.741432,0.705214
0.351000,2.357843,1.613919,0.743924,0.706682
0.352000,2.366832,1.620397,0.746436,0.708157
0.353000,2.375874,1.626909,0.748965,0.709638
0.354000,2.384966,1.633454,0.751512,0.711125
0.355000,2.394108,1.640035,0.754073,0.712616
0.356000,2.403295,1.646649,0.756646,0.714110
0.357000,2.412527,1.653297,0.759230,0.715605
0.358000,2.421799,1.659977,0.761822,0.717100
0.359000,2.431109,1.666689,0.764420,0.718595
0.360000,2.440454,1.673433,0.767022,0.720087
0.361000,2.449831,1.680207,0.769624,0.721575
0.362000,2.459235,1.687008,0.772227,0.723058
0.363000,2.468663,1.693837,0.774826,0.724536
0.364000,2.478112,1.700692,0.777420,0.726005
0.365000,2.487578,1.707571,0.780007,0.727467
0.366000,2.497056,1.714472,0.782584,0.728918
0.367000,2.506540,1.721393,0.785147,0.730358
0.368000,2.516028,1.728330,0.787697,0.731786
0.369000,2.525513,1.735284,0.790229,0.733201
0.370000,2.534992,1.742250,0.792742,0.734601
0.371000,2.544459,1.749225,0.795234,0.735986
0.372000,2.553909,1.756207,0.797702,0.737354
0.373000,2.563337,1.763193,0.800144,0.738704
0.374000,2.572738,1.770180,0.802558,0.740036
0.375000,2.582106,1.777164,0.804942,0.741349
0.376000,2.591437,1.784143,0.807294,0.742641
0.377000,2.600726,1.791114,0.809612,0.743912
0.378000,2.609966,1.798072,0.811894,0.745162
0.379000,2.619153,1.805014,0.814139,0.746389
0.380000,2.628283,1.811937,0.816346,0.747592
0.381000,2.637347,1.818836,0.818512,0.748772
0.382000,2.646345,1.825709,0.820635,0.749928
0.383000,2.655268,1.832552,0.822716,0.751059
0.384000,2.664113,1.839360,0.824752,0.752164
0.385000,2.672876,1.846132,0.826744,0.753244
0.386000,2.681551,1.852862,0.828689,0.754298
0.387000,2.690135,1.859547,0.830588,0.755326
0.388000,2.698623,1.866184,0.832439,0.756327
0.389000,2.707010,1.872768,0.834241,0.757302
0.390000,2.715294,1.879298,0.835996,0.758250
0.391000,2.723471,1.885770,0.837701,0.759172
0.392000,2.731538,1.892180,0.839358,0.760067
0.393000,2.739491,1.898525,0.840966,0.760936
0.394000,2.747328,1.904802,0.842526,0.761778
0.395000,2.755046,1.911008,0.844038,0.762594
0.396000,2.762644,1.917141,0.845502,0.763383
0.397000,2.770118,1.923199,0.846920,0.764147
0.398000,2.777468,1.929177,0.848291,0.764885
0.399000,2.784691,1.935075,0.849616,0.765599
0.400000,2.791786,1.940890,0.850896,0.766287
0.401000,2.798753,1.946620,0.852134,0.766951
0.402000,2.805593,1.952264,0.853328,0.767591
0.403000,2.812302,1.957820,0.854482,0.768207
0.404000,2.818883,1.963286,0.855597,0.768801
0.405000,2.825335,1.968661,0.856674,0.769372
0.406000,2.831659,1.973945,0.857713,0.769921
0.407000,2.837856,1.979137,0.858719,0.770449
0.408000,2.843926,1.984235,0.859691,0.770956
0.409000,2.849872,1.989240,0.860632,0.771443
0.410000,2.855695,1.994151,0.861544,0.771910
0.411000,2.861396,1.998968,0.862428,0.772359
0.412000,2.866979,2.003692,0.863287,0.772789
0.413000,2.872444,2.008322,0.864122,0.773202
0.414000,2.877796,2.012860,0.864936,0.773599
0.415000,2.883036,2.017306,0.865731,0.773979
0.416000,2.888167,2.021659,0.866508,0.774343
0.417000,2.893194,2.025923,0.867271,0.774693
0.418000,2.898118,2.030098,0.868020,0.775029
0.419000,2.902944,2.034185,0.868759,0.775352
0.420000,2.907675,2.038185,0.869490,0.775662
0.421000,2.912315,2.042101,0.870213,0.775960
0.422000,2.916868,2.045935,0.870933,0.776247
0.423000,2.921337,2.049687,0.871650,0.776523
0.424000,2.925730,2.053362,0.872368,0.776790
0.425000,2.930045,2.056958,0.873087,0.777047
0.426000,2.934291,2.060481,0.873810,0.777296
0.427000,2.938472,2.063932,0.874540,0.777538
0.428000,2.942590,2.067312,0.875277,0.777772
0.429000,2.946651,2.070627,0.876024,0.778000
0.430000,2.950660,2.073876,0.876784,0.778223
0.431000,2.954621,2.077064,0.877557,0.778440
0.432000,2.958538,2.080193,0.878346,0.778653
0.433000,2.962416,2.083265,0.879151,0.778862
0.434000,2.966260,2.086285,0.879975,0.779068
0.435000,2.970074,2.089255,0.880819,0.779272
0.436000,2.973861,2.092176,0.881685,0.779474
0.437000,2.977629,2.095054,0.882575,0.779674
0.438000,2.981379,2.097890,0.883489,0.779873
0.439000,2.985118,2.100688,0.884429,0.780073
0.440000,2.988847,2.103451,0.885396,0.780273
0.441000,2.992573,2.106182,0.886391,0.780473
0.442000,2.996300,2.108883,0.887417,0.780675
0.443000,3.000029,2.111557,0.888472,0.780879
0.444000,3.003768,2.114209,0.889559,0.781086
0.445000,3.007517,2.116840,0.890677,0.781295
0.446000,3.011282,2.119455,0.891827,0.781507
0.447000,3.015065,2.122054,0.893012,0.781724
0.448000,3.018871,2.124642,0.894229,0.781944
0.449000,3.022702,2.127220,0.895481,0.782170
0.450000,3.026561,2.129793,0.896768,0.782400
0.451000,3.030451,2.132362,0.898089,0.782635
0.452000,3.034376,2.134931,0.899446,0.782877
0.453000,3.038337,2.137501,0.900836,0.783124
0.454000,3.042336,2.140074,0.902262,0.783377
0.455000,3.046377,2.142655,0.903722,0.783637
0.456000,3.050461,2.145244,0.905217,0.783904
0.457000,3.054591,2.147845,0.906745,0.784178
0.458000,3.058764,2.150456,0.908308,0.784460
0.459000,3.062988,2.153085,0.909903,0.784748
0.460000,3.067259,2.155729,0.911530,0.785044
0.461000,3.071581,2.158392,0.913189,0.785348
0.462000,3.075953,2.161074,0.914879,0.785660
0.463000,3.080376,2.163778,0.916598,0.785980
0.464000,3.084850,2.166504,0.918346,0.786307
0.465000,3.089374,2.169254,0.920120,0.786643
0.466000,3.093950,2.172029,0.921921,0.786987
0.467000,3.098576,2.174829,0.923747,0.787338
0.468000,3.103253,2.177656,0.925596,0.787698
0.469000,3.107976,2.180510,0.927467,0.788065
0.470000,3.112749,2.183392,0.929357,0.788440
0.471000,3.117567,2.186300,0.931267,0.788822
0.472000,3.122430,2.189238,0.933192,0.789212
0.473000,3.127334,2.192201,0.935133,0.789609
0.474000,3.132278,2.195192,0.937086,0.790013
0.475000,3.137261,2.198211,0.939050,0.790423
0.476000,3.142278,2.201256,0.941022,0.790840
0.477000,3.147328,2.204326,0.943002,0.791264
0.478000,3.152406,2.207420,0.944985,0.791693
0.479000,3.157511,2.210539,0.946972,0.792127
0.480000,3.162636,2.213679,0.948957,0.792567
0.481000,3.167782,2.216841,0.950941,0.793012
0.482000,3.172941,2.220020,0.952921,0.793461
0.483000,3.178112,2.223219,0.954893,0.793914
0.484000,3.183287,2.226432,0.956856,0.794370
0.485000,3.188466,2.229658,0.958807,0.794830
0.486000,3.193641,2.232896,0.960745,0.795293
0.487000,3.198810,2.236143,0.962667,0.795757
0.488000,3.203966,2.239396,0.964571,0.796224
0.489000,3.209105,2.242652,0.966453,0.796692
0.490000,3.214223,2.245909,0.968314,0.797161
0.491000,3.219313,2.249165,0.970148,0.797630
0.492000,3.224373,2.252416,0.971957,0.798099
0.493000,3.229394,2.255658,0.973737,0.798567
0.494000,3.234374,2.258889,0.975485,0.799035
0.495000,3.239306,2.262106,0.977201,0.799500
0.496000,3.244186,2.265305,0.978880,0.799965
0.497000,3.249010,2.268483,0.980527,0.800426
0.498000,3.253771,2.271637,0.982134,0.800885
0.499000,3.258466,2.274763,0.983703,0.801341
0.500000,3.263088,2.277857,0.985230,0.801793
0.501000,3.267634,2.280918,0.986717,0.802240
0.502000,3.272101,2.283940,0.988160,0.802684
0.503000,3.276480,2.286920,0.989560,0.803122
0.504000,3.280771,2.289856,0.990916,0.803556
0.505000,3.284968,2.292743,0.992225,0.803984
0.506000,3.289069,2.295579,0.993491,0.804406
0.507000,3.293068,2.298359,0.994709,0.804823
0.508000,3.296964,2.301083,0.995881,0.805232
0.509000,3.300751,2.303745,0.997007,0.805636
0.510000,3.304430,2.306343,0.998086,0.806032
0.511000,3.307993,2.308874,0.999119,0.806422
0.512000,3.311444,2.311337,1.000107,0.806804
0.513000,3.314775,2.313726,1.001049,0.807180
0.514000,3.317988,2.316041,1.001947,0.807547
0.515000,3.321081,2.318280,1.002801,0.807908
0.516000,3.324049,2.320438,1.003611,0.808260
0.517000,3.326896,2.322517,1.004379,0.808606
0.518000,3.329618,2.324511,1.005106,0.808943
0.519000,3.332217,2.326422,1.005795,0.809273
0.520000,3.334690,2.328246,1.006444,0.809595
0.521000,3.337040,2.329983,1.007056,0.809910
0.522000,3.339264,2.331630,1.007634,0.810217
0.523000,3.341366,2.333188,1.008178,0.810516
0.524000,3.343343,2.334654,1.008689,0.810808
0.525000,3.345201,2.336030,1.009171,0.811093
0.526000,3.346939,2.337314,1.009625,0.811371
0.527000,3.348558,2.338506,1.010052,0.811641
0.528000,3.350061,2.339605,1.010456,0.811905
0.529000,3.351449,2.340612,1.010838,0.812162
0.530000,3.352726,2.341527,1.011199,0.812412
0.531000,3.353893,2.342351,1.011542,0.812656
0.532000,3.354954,2.343084,1.011871,0.812893
0.533000,3.355910,2.343725,1.012185,0.813125
0.534000,3.356767,2.344278,1.012489,0.813351
0.535000,3.357526,2.344742,1.012783,0.813571
0.536000,3.358191,2.345119,1.013072,0.813786
0.537000,3.358765,2.345410,1.013355,0.813996
0.538000,3.359254,2.345617,1.013637,0.814201
0.539000,3.359658,2.345741,1.013918,0.814401
0.540000,3.359985,2.345783,1.014202,0.814597
0.541000,3.360236,2.345746,1.014490,0.814788
0.542000,3.360418,2.345632,1.014786,0.814976
0.543000,3.360531,2.345443,1.015088,0.815159
0.544000,3.360584,2.345181,1.015403,0.815340
0.545000,3.360577,2.344848,1.015729,0.815517
0.546000,3.360517,2.344446,1.016071,0.815691
0.547000,3.360407,2.343978,1.016429,0.815862
0.548000,3.360253,2.343446,1.016806,0.816031
0.549000,3.360057,2.342854,1.017203,0.816197
0.550000,3.359824,2.342203,1.017622,0.816362
0.551000,3.359561,2.341497,1.018064,0.816524
0.552000,3.359270,2.340738,1.018532,0.816685
0.553000,3.358954,2.339929,1.019026,0.816844
0.554000,3.358620,2.339072,1.019548,0.817002
0.555000,3.358272,2.338171,1.020101,0.817159
0.556000,3.357912,2.337229,1.020683,0.817315
0.557000,3.357544,2.336248,1.021297,0.817470
0.558000,3.357176,2.335232,1.021944,0.817625
0.559000,3.356807,2.334183,1.022624,0.817780
0.560000,3.356444,2.333104,1.023341,0.817934
0.561000,3.356091,2.331998,1.024092,0.818089
0.562000,3.355749,2.330868,1.024881,0.818244
0.563000,3.355423,2.329718,1.025706,0.818399
0.564000,3.355117,2.328549,1.026568,0.818555
0.565000,3.354833,2.327365,1.027468,0.818711
0.566000,3.354575,2.326169,1.028406,0.818868
0.567000,3.354346,2.324963,1.029383,0.819026
0.568000,3.354148,2.323749,1.030398,0.819185
0.569000,3.353984,2.322532,1.031452,0.819345
0.570000,3.353858,2.321313,1.032544,0.819506
0.571000,3.353769,2.320095,1.033674,0.819668
0.572000,3.353723,2.318882,1.034842,0.819832
0.573000,3.353720,2.317673,1.036047,0.819998
0.574000,3.353762,2.316472,1.037290,0.820165
0.575000,3.353851,2.315282,1.038569,0.820333
0.576000,3.353987,2.314105,1.039882,0.820503
0.577000,3.354174,2.312942,1.041232,0.820675
0.578000,3.354411,2.311797,1.042614,0.820849
0.579000,3.354699,2.310669,1.044030,0.821024
0.580000,3.355039,2.309562,1.045477,0.821201
0.581000,3.355431,2.308477,1.046954,0.821379
0.582000,3.355876,2.307415,1.048461,0.821560
0.583000,3.356373,2.306378,1.049994,0.821742
0.584000,3.356921,2.305368,1.051553,0.821926
0.585000,3.357521,2.304384,1.053138,0.822111
0.586000,3.358173,2.303429,1.054744,0.822298
0.587000,3.358874,2.302503,1.056371,0.822486
0.588000,3.359623,2.301606,1.058017,0.822676
0.589000,3.360421,2.300741,1.059680,0.822867
0.590000,3.361264,2.299906,1.061358,0.823060
0.591000,3.362150,2.299102,1.063049,0.823253
0.592000,3.363078,2.298329,1.064749,0.823447
0.593000,3.364045,2.297587,1.066458,0.823642
0.594000,3.365050,2.296877,1.068173,0.823838
0.595000,3.366088,2.296196,1.069893,0.824035
0.596000,3.367158,2.295546,1.071613,0.824232
0.597000,3.368256,2.294924,1.073331,0.824429
