0.318	3.004369	2.114633	0.889736	0.781119
0.319	3.009612	2.118298	0.891314	0.781413
0.32	3.014891	2.121935	0.892956	0.781714
0.321	3.020211	2.125546	0.894665	0.782023
0.322	3.025583	2.129143	0.89644	0.782341
0.323	3.031016	2.132733	0.898283	0.78267
0.324	3.036513	2.13632	0.900193	0.78301
0.325	3.042087	2.139915	0.902172	0.783361
0.326	3.047738	2.14352	0.904218	0.783726
0.327	3.053475	2.147144	0.906332	0.784104
0.328	3.059302	2.150792	0.90851	0.784496
0.329	3.065222	2.154469	0.910753	0.784903
0.33	3.071239	2.158182	0.913058	0.785324
0.331	3.077354	2.161931	0.915423	0.785761
0.332	3.083567	2.165723	0.917844	0.786213
0.333	3.089882	2.169562	0.92032	0.786681
0.334	3.096295	2.173448	0.922847	0.787164
0.335	3.102806	2.177387	0.925419	0.787663
0.336	3.109411	2.181376	0.928035	0.788177
0.337	3.116109	2.18542	0.930689	0.788706
0.338	3.122894	2.189517	0.933377	0.789249
0.339	3.129761	2.193669	0.936092	0.789807
0.34	3.136704	2.197873	0.938831	0.790377
0.341	3.143715	2.202128	0.941587	0.790961
0.342	3.150788	2.206434	0.944355	0.791556
0.343	3.157913	2.210785	0.947128	0.792162
0.344	3.165081	2.21518	0.949901	0.792778
0.345	3.172282	2.219613	0.952668	0.793403
0.346	3.179503	2.224082	0.955422	0.794036
0.347	3.186734	2.228578	0.958156	0.794676
0.348	3.193964	2.233099	0.960866	0.795322
0.349	3.201178	2.237635	0.963543	0.795971
0.35	3.208366	2.242183	0.966183	0.796624
0.351	3.215512	2.246732	0.96878	0.797279
0.352	3.222602	2.251276	0.971327	0.797934
0.353	3.229624	2.255806	0.973818	0.798589
0.354	3.236564	2.260315	0.976249	0.799241
0.355	3.243407	2.264793	0.978614	0.79989
0.356	3.250141	2.269231	0.98091	0.800535
0.357	3.25675	2.273618	0.983132	0.801174
0.358	3.263225	2.27795	0.985276	0.801806
0.359	3.269549	2.282212	0.987338	0.80243
0.36	3.275713	2.286397	0.989316	0.803045
0.361	3.281702	2.290495	0.991208	0.803651
0.362	3.287509	2.294498	0.993011	0.804245
0.363	3.293121	2.298396	0.994725	0.804828
0.364	3.298531	2.302182	0.996349	0.805398
0.365	3.303729	2.305846	0.997882	0.805956
0.366	3.308706	2.309381	0.999325	0.8065
0.367	3.313458	2.31278	1.000678	0.80703
0.368	3.317979	2.316034	1.001944	0.807546
0.369	3.322265	2.31914	1.003125	0.808048
0.37	3.326311	2.322088	1.004222	0.808534
0.371	3.330114	2.324876	1.005238	0.809005
0.372	3.333676	2.327497	1.006179	0.809462
0.373	3.336996	2.32995	1.007046	0.809904
0.374	3.340071	2.332228	1.007843	0.810331
0.375	3.342908	2.334331	1.008577	0.810743
0.376	3.345507	2.336256	1.009251	0.811141
0.377	3.347872	2.338001	1.009871	0.811525
0.378	3.350009	2.339567	1.010442	0.811895
0.379	3.351923	2.340953	1.01097	0.812253
0.38	3.353621	2.34216	1.011461	0.812597
0.381	3.355108	2.343188	1.01192	0.81293
0.382	3.356395	2.344041	1.012354	0.81325
0.383	3.357488	2.34472	1.012768	0.81356
0.384	3.358399	2.345229	1.013169	0.813859
0.385	3.359135	2.345571	1.013564	0.814148
0.386	3.359708	2.345751	1.013957	0.814428
0.387	3.360129	2.345774	1.014355	0.814699
0.388	3.360407	2.345643	1.014765	0.814963
0.389	3.360556	2.345365	1.015191	0.815219
0.39	3.360584	2.344946	1.015638	0.815468
0.391	3.360506	2.344392	1.016114	0.815712
0.392	3.360332	2.34371	1.016622	0.81595
0.393	3.360075	2.342906	1.017168	0.816183
0.394	3.359746	2.341989	1.017758	0.816412
0.395	3.359357	2.340964	1.018393	0.816638
0.396	3.358919	2.33984	1.019079	0.816861
0.397	3.358446	2.338624	1.019822	0.817081
0.398	3.357948	2.337326	1.020622	0.817299
0.399	3.357436	2.335952	1.021485	0.817516
0.4	3.35692	2.334509	1.022411	0.817732
0.401	3.356412	2.333006	1.023406	0.817948
0.402	3.355923	2.331452	1.024471	0.818164
0.403	3.355461	2.329854	1.025607	0.818381
0.404	3.355035	2.32822	1.026815	0.818598
0.405	3.354656	2.326558	1.028098	0.818817
0.406	3.35433	2.324874	1.029455	0.819037
0.407	3.354067	2.323178	1.030889	0.81926
0.408	3.353872	2.321476	1.032395	0.819484
0.409	3.353753	2.319776	1.033977	0.819711
0.41	3.353716	2.318083	1.035633	0.819941
0.411	3.353766	2.316405	1.037361	0.820174
0.412	3.353907	2.314747	1.03916	0.82041
0.413	3.354143	2.313116	1.041027	0.820649
0.414	3.354478	2.311517	1.042961	0.820892
0.415	3.354912	2.309954	1.044957	0.821138
0.416	3.355448	2.308435	1.047013	0.821387
0.417	3.356086	2.306959	1.049127	0.821639
0.418	3.356827	2.305534	1.051293	0.821895
