Radius,Qext,Qsca,Qabs,Gsca
1.783000,2.343951,1.169129,1.174823,0.933772
1.784000,2.343613,1.168880,1.174733,0.933777
1.785000,2.343275,1.168633,1.174642,0.933782
1.786000,2.342939,1.168387,1.174552,0.933786
1.787000,2.342602,1.168143,1.174460,0.933791
1.788000,2.342267,1.167900,1.174367,0.933795
1.789000,2.341933,1.167659,1.174274,0.933800
1.790000,2.341599,1.167419,1.174180,0.933805
1.791000,2.341265,1.167180,1.174085,0.933809
1.792000,2.340932,1.166943,1.173989,0.933814
1.793000,2.340600,1.166707,1.173893,0.933819
1.794000,2.340268,1.166473,1.173795,0.933824
1.795000,2.339936,1.166240,1.173696,0.933828
1.796000,2.339606,1.166008,1.173597,0.933833
1.797000,2.339275,1.165778,1.173497,0.933837
1.798000,2.338945,1.165549,1.173396,0.933842
1.799000,2.338615,1.165322,1.173293,0.933847
1.800000,2.338285,1.165096,1.173190,0.933851
1.801000,2.337956,1.164871,1.173085,0.933855
1.802000,2.337626,1.164647,1.172979,0.933860
1.803000,2.337298,1.164425,1.172873,0.933864
1.804000,2.336970,1.164204,1.172766,0.933868
1.805000,2.336642,1.163985,1.172657,0.933872
1.806000,2.336314,1.163766,1.172548,0.933877
1.807000,2.335988,1.163549,1.172438,0.933880
1.808000,2.335661,1.163334,1.172327,0.933885
1.809000,2.335335,1.163119,1.172216,0.933888
1.810000,2.335009,1.162906,1.172104,0.933892
1.811000,2.334684,1.162694,1.171990,0.933896
1.812000,2.334359,1.162483,1.171876,0.933900
1.813000,2.334035,1.162274,1.171762,0.933903
1.814000,2.333712,1.162066,1.171646,0.933907
1.815000,2.333389,1.161859,1.171530,0.933910
1.816000,2.333067,1.161653,1.171414,0.933913
1.817000,2.332746,1.161449,1.171297,0.933917
1.818000,2.332426,1.161246,1.171180,0.933920
1.819000,2.332107,1.161044,1.171062,0.933923
1.820000,2.331788,1.160844,1.170944,0.933926
1.821000,2.331471,1.160645,1.170826,0.933929
1.822000,2.331155,1.160447,1.170708,0.933932
1.823000,2.330840,1.160251,1.170590,0.933935
1.824000,2.330526,1.160055,1.170471,0.933938
1.825000,2.330213,1.159861,1.170352,0.933941
1.826000,2.329902,1.159669,1.170233,0.933943
1.827000,2.329593,1.159478,1.170115,0.933946
1.828000,2.329284,1.159288,1.169996,0.933949
1.829000,2.328977,1.159100,1.169878,0.933951
1.830000,2.328673,1.158913,1.169760,0.933954
1.831000,2.328369,1.158727,1.169642,0.933957
1.832000,2.328067,1.158543,1.169524,0.933959
1.833000,2.327768,1.158360,1.169407,0.933962
1.834000,2.327469,1.158179,1.169290,0.933964
1.835000,2.327173,1.157999,1.169174,0.933967
1.836000,2.326879,1.157821,1.169058,0.933969
1.837000,2.326587,1.157644,1.168943,0.933972
1.838000,2.326296,1.157468,1.168828,0.933974
1.839000,2.326008,1.157294,1.168714,0.933977
1.840000,2.325722,1.157122,1.168601,0.933979
1.841000,2.325439,1.156951,1.168488,0.933982
1.842000,2.325158,1.156782,1.168376,0.933985
1.843000,2.324878,1.156614,1.168265,0.933987
1.844000,2.324602,1.156448,1.168154,0.933990
1.845000,2.324328,1.156283,1.168045,0.933993
1.846000,2.324056,1.156120,1.167935,0.933996
1.847000,2.323786,1.155959,1.167828,0.933999
1.848000,2.323519,1.155799,1.167720,0.934001
1.849000,2.323255,1.155641,1.167614,0.934004
1.850000,2.322993,1.155485,1.167509,0.934008
1.851000,2.322734,1.155330,1.167404,0.934011
1.852000,2.322477,1.155177,1.167300,0.934014
1.853000,2.322223,1.155025,1.167197,0.934018
1.854000,2.321971,1.154876,1.167095,0.934021
1.855000,2.321722,1.154728,1.166994,0.934025
1.856000,2.321476,1.154582,1.166894,0.934028
1.857000,2.321232,1.154437,1.166795,0.934032
1.858000,2.320991,1.154295,1.166696,0.934035
1.859000,2.320752,1.154154,1.166598,0.934040
1.860000,2.320516,1.154014,1.166501,0.934043
1.861000,2.320283,1.153877,1.166406,0.934047
1.862000,2.320052,1.153741,1.166310,0.934051
1.863000,2.319823,1.153607,1.166216,0.934056
1.864000,2.319597,1.153475,1.166122,0.934060
1.865000,2.319374,1.153345,1.166029,0.934065
1.866000,2.319153,1.153216,1.165937,0.934070
1.867000,2.318935,1.153090,1.165845,0.934074
1.868000,2.318718,1.152965,1.165753,0.934079
1.869000,2.318505,1.152842,1.165663,0.934084
1.870000,2.318294,1.152720,1.165573,0.934089
1.871000,2.318084,1.152601,1.165483,0.934094
1.872000,2.317878,1.152483,1.165394,0.934099
1.873000,2.317673,1.152367,1.165306,0.934105
1.874000,2.317471,1.152253,1.165218,0.934110
1.875000,2.317271,1.152141,1.165130,0.934116
1.876000,2.317072,1.152030,1.165042,0.934121
1.877000,2.316876,1.151921,1.164955,0.934127
1.878000,2.316682,1.151814,1.164868,0.934133
1.879000,2.316491,1.151709,1.164781,0.934139
1.880000,2.316300,1.151606,1.164694,0.934145
1.881000,2.316112,1.151504,1.164607,0.934151
1.882000,2.315925,1.151404,1.164521,0.934157
1.883000,2.315740,1.151305,1.164435,0.934164
1.884000,2.315557,1.151209,1.164348,0.934170
1.885000,2.315376,1.151114,1.164262,0.934176
1.886000,2.315196,1.151021,1.164175,0.934183
1.887000,2.315018,1.150929,1.164088,0.934190
1.888000,2.314841,1.150840,1.164001,0.934196
1.889000,2.314665,1.150751,1.163914,0.934203
1.890000,2.314491,1.150665,1.163826,0.934210
1.891000,2.314319,1.150580,1.163739,0.934217
1.892000,2.314148,1.150497,1.163651,0.934224
1.893000,2.313977,1.150415,1.163562,0.934231
1.894000,2.313809,1.150335,1.163474,0.934238
1.895000,2.313641,1.150256,1.163385,0.934245
1.896000,2.313475,1.150180,1.163296,0.934253
1.897000,2.313309,1.150104,1.163205,0.934260
1.898000,2.313145,1.150030,1.163116,0.934268
1.899000,2.312983,1.149958,1.163025,0.934275
1.900000,2.312820,1.149887,1.162933,0.934283
1.901000,2.312660,1.149817,1.162842,0.934290
1.902000,2.312499,1.149750,1.162750,0.934298
1.903000,2.312340,1.149683,1.162657,0.934305
1.904000,2.312182,1.149618,1.162564,0.934313
1.905000,2.312025,1.149554,1.162471,0.934321
1.906000,2.311869,1.149493,1.162376,0.934329
1.907000,2.311714,1.149432,1.162282,0.934337
1.908000,2.311559,1.149372,1.162187,0.934345
1.909000,2.311405,1.149314,1.162091,0.934353
1.910000,2.311253,1.149258,1.161995,0.934361
1.911000,2.311101,1.149203,1.161898,0.934369
1.912000,2.310950,1.149149,1.161801,0.934377
1.913000,2.310800,1.149096,1.161704,0.934385
1.914000,2.310651,1.149045,1.161606,0.934393
1.915000,2.310503,1.148995,1.161508,0.934401
1.916000,2.310355,1.148946,1.161409,0.934410
1.917000,2.310209,1.148899,1.161310,0.934418
1.918000,2.310064,1.148853,1.161211,0.934427
1.919000,2.309919,1.148808,1.161111,0.934435
1.920000,2.309775,1.148765,1.161011,0.934444
1.921000,2.309633,1.148722,1.160910,0.934452
1.922000,2.309492,1.148682,1.160810,0.934461
1.923000,2.309351,1.148642,1.160709,0.934470
1.924000,2.309211,1.148603,1.160608,0.934478
1.925000,2.309073,1.148566,1.160507,0.934487
1.926000,2.308936,1.148530,1.160406,0.934496
1.927000,2.308800,1.148495,1.160305,0.934505
1.928000,2.308665,1.148462,1.160203,0.934514
1.929000,2.308531,1.148429,1.160102,0.934523
1.930000,2.308398,1.148398,1.160000,0.934532
1.931000,2.308267,1.148368,1.159899,0.934542
1.932000,2.308137,1.148340,1.159797,0.934551
1.933000,2.308008,1.148312,1.159696,0.934560
1.934000,2.307881,1.148286,1.159595,0.934570
1.935000,2.307754,1.148261,1.159494,0.934580
1.936000,2.307630,1.148237,1.159393,0.934589
1.937000,2.307506,1.148214,1.159292,0.934599
1.938000,2.307385,1.148193,1.159192,0.934609
1.939000,2.307264,1.148172,1.159092,0.934618
1.940000,2.307146,1.148153,1.158992,0.934629
1.941000,2.307028,1.148136,1.158892,0.934638
1.942000,2.306912,1.148119,1.158793,0.934649
1.943000,2.306798,1.148104,1.158694,0.934659
1.944000,2.306686,1.148090,1.158596,0.934669
1.945000,2.306575,1.148077,1.158498,0.934679
1.946000,2.306465,1.148065,1.158400,0.934690
1.947000,2.306357,1.148054,1.158303,0.934701
1.948000,2.306252,1.148045,1.158207,0.934712
1.949000,2.306147,1.148037,1.158110,0.934722
1.950000,2.306045,1.148030,1.158014,0.934733
1.951000,2.305944,1.148025,1.157919,0.934744
1.952000,2.305845,1.148021,1.157824,0.934755
1.953000,2.305748,1.148018,1.157730,0.934766
1.954000,2.305652,1.148016,1.157637,0.934778
1.955000,2.305559,1.148015,1.157543,0.934789
1.956000,2.305467,1.148016,1.157451,0.934801
1.957000,2.305377,1.148018,1.157359,0.934812
1.958000,2.305288,1.148021,1.157267,0.934824
1.959000,2.305202,1.148026,1.157176,0.934835
1.960000,2.305117,1.148031,1.157086,0.934847
1.961000,2.305034,1.148039,1.156996,0.934859
1.962000,2.304953,1.148047,1.156906,0.934871
1.963000,2.304874,1.148057,1.156817,0.934883
1.964000,2.304796,1.148067,1.156729,0.934896
1.965000,2.304721,1.148080,1.156641,0.934908
1.966000,2.304647,1.148093,1.156554,0.934920
1.967000,2.304575,1.148108,1.156467,0.934933
1.968000,2.304504,1.148124,1.156381,0.934945
1.969000,2.304435,1.148140,1.156295,0.934958
1.970000,2.304369,1.148159,1.156210,0.934971
1.971000,2.304303,1.148179,1.156125,0.934983
1.972000,2.304240,1.148200,1.156040,0.934996
1.973000,2.304178,1.148222,1.155956,0.935009
1.974000,2.304117,1.148245,1.155872,0.935022
1.975000,2.304059,1.148270,1.155788,0.935035
1.976000,2.304001,1.148296,1.155705,0.935048
1.977000,2.303945,1.148323,1.155622,0.935061
1.978000,2.303891,1.148352,1.155540,0.935074
1.979000,2.303838,1.148381,1.155457,0.935088
1.980000,2.303787,1.148412,1.155375,0.935101
1.981000,2.303737,1.148444,1.155293,0.935114
1.982000,2.303689,1.148477,1.155211,0.935127
1.983000,2.303642,1.148512,1.155130,0.935140
1.984000,2.303596,1.148548,1.155048,0.935154
1.985000,2.303551,1.148584,1.154967,0.935168
1.986000,2.303508,1.148622,1.154886,0.935181
1.987000,2.303466,1.148661,1.154804,0.935194
1.988000,2.303425,1.148702,1.154723,0.935208
1.989000,2.303385,1.148743,1.154642,0.935221
1.990000,2.303346,1.148785,1.154561,0.935235
1.991000,2.303309,1.148829,1.154480,0.935248
1.992000,2.303272,1.148874,1.154398,0.935262
1.993000,2.303236,1.148920,1.154317,0.935275
1.994000,2.303202,1.148966,1.154236,0.935289
1.995000,2.303168,1.149014,1.154154,0.935302
1.996000,2.303136,1.149063,1.154073,0.935316
1.997000,2.303104,1.149113,1.153991,0.935329
1.998000,2.303073,1.149164,1.153909,0.935343
1.999000,2.303042,1.149216,1.153826,0.935356
2.000000,2.303013,1.149269,1.153744,0.935370
2.001000,2.302984,1.149323,1.153661,0.935383
2.002000,2.302956,1.149378,1.153578,0.935397
2.003000,2.302929,1.149434,1.153495,0.935410
2.004000,2.302902,1.149491,1.153412,0.935423
2.005000,2.302876,1.149549,1.153328,0.935437
2.006000,2.302851,1.149607,1.153244,0.935450
2.007000,2.302826,1.149667,1.153160,0.935463
2.008000,2.302803,1.149727,1.153075,0.935477
2.009000,2.302779,1.149788,1.152991,0.935490
2.010000,2.302756,1.149851,1.152905,0.935503
2.011000,2.302733,1.149913,1.152820,0.935516
2.012000,2.302711,1.149977,1.152734,0.935530
2.013000,2.302691,1.150042,1.152649,0.935543
2.014000,2.302670,1.150107,1.152563,0.935556
2.015000,2.302649,1.150173,1.152476,0.935569
2.016000,2.302629,1.150240,1.152390,0.935582
2.017000,2.302609,1.150307,1.152302,0.935595
2.018000,2.302591,1.150376,1.152215,0.935609
2.019000,2.302572,1.150445,1.152127,0.935621
2.020000,2.302555,1.150515,1.152040,0.935634
2.021000,2.302537,1.150585,1.151952,0.935647
2.022000,2.302520,1.150656,1.151864,0.935660
2.023000,2.302503,1.150728,1.151776,0.935674
2.024000,2.302487,1.150800,1.151688,0.935686
2.025000,2.302472,1.150873,1.151598,0.935699
2.026000,2.302457,1.150947,1.151510,0.935712
2.027000,2.302442,1.151021,1.151421,0.935725
2.028000,2.302428,1.151096,1.151332,0.935738
2.029000,2.302414,1.151172,1.151243,0.935751
2.030000,2.302401,1.151248,1.151154,0.935764
2.031000,2.302388,1.151324,1.151064,0.935777
2.032000,2.302377,1.151401,1.150975,0.935790
2.033000,2.302364,1.151479,1.150885,0.935803
2.034000,2.302353,1.151557,1.150796,0.935816
2.035000,2.302343,1.151636,1.150707,0.935829
2.036000,2.302334,1.151716,1.150618,0.935842
2.037000,2.302324,1.151796,1.150528,0.935855
2.038000,2.302315,1.151876,1.150440,0.935868
2.039000,2.302307,1.151957,1.150350,0.935881
2.040000,2.302300,1.152039,1.150262,0.935894
2.041000,2.302293,1.152121,1.150172,0.935907
2.042000,2.302287,1.152203,1.150084,0.935921
2.043000,2.302282,1.152286,1.149996,0.935934
2.044000,2.302277,1.152369,1.149907,0.935947
2.045000,2.302272,1.152453,1.149819,0.935961
2.046000,2.302269,1.152538,1.149731,0.935974
2.047000,2.302266,1.152623,1.149643,0.935988
2.048000,2.302264,1.152708,1.149556,0.936001
2.049000,2.302263,1.152794,1.149469,0.936015
2.050000,2.302262,1.152880,1.149382,0.936028
2.051000,2.302262,1.152967,1.149295,0.936042
2.052000,2.302263,1.153054,1.149209,0.936056
2.053000,2.302264,1.153142,1.149122,0.936070
2.054000,2.302267,1.153230,1.149037,0.936084
2.055000,2.302270,1.153318,1.148952,0.936098
2.056000,2.302274,1.153407,1.148867,0.936112
2.057000,2.302279,1.153497,1.148782,0.936126
2.058000,2.302284,1.153587,1.148698,0.936140
2.059000,2.302291,1.153677,1.148614,0.936155
2.060000,2.302298,1.153768,1.148530,0.936169
2.061000,2.302305,1.153859,1.148447,0.936183
2.062000,2.302314,1.153950,1.148364,0.936198
2.063000,2.302323,1.154042,1.148281,0.936213
2.064000,2.302334,1.154134,1.148199,0.936228
2.065000,2.302345,1.154227,1.148117,0.936242
2.066000,2.302356,1.154320,1.148036,0.936257
2.067000,2.302368,1.154414,1.147954,0.936272
2.068000,2.302382,1.154508,1.147874,0.936287
2.069000,2.302395,1.154603,1.147793,0.936302
2.070000,2.302410,1.154697,1.147713,0.936317
2.071000,2.302425,1.154792,1.147633,0.936332
2.072000,2.302441,1.154888,1.147553,0.936348
2.073000,2.302458,1.154984,1.147474,0.936363
2.074000,2.302476,1.155080,1.147396,0.936379
2.075000,2.302494,1.155177,1.147317,0.936394
2.076000,2.302513,1.155274,1.147239,0.936410
2.077000,2.302533,1.155371,1.147161,0.936426
2.078000,2.302553,1.155469,1.147083,0.936441
2.079000,2.302573,1.155568,1.147006,0.936457
2.080000,2.302594,1.155666,1.146928,0.936473
2.081000,2.302617,1.155765,1.146852,0.936489
2.082000,2.302639,1.155864,1.146775,0.936505
2.083000,2.302662,1.155963,1.146698,0.936521
2.084000,2.302685,1.156063,1.146622,0.936537
2.085000,2.302709,1.156163,1.146546,0.936554
2.086000,2.302733,1.156264,1.146469,0.936570
2.087000,2.302758,1.156365,1.146393,0.936586
2.088000,2.302783,1.156466,1.146317,0.936602
2.089000,2.302809,1.156567,1.146242,0.936619
2.090000,2.302835,1.156668,1.146166,0.936635
2.091000,2.302861,1.156770,1.146091,0.936652
2.092000,2.302888,1.156872,1.146016,0.936668
2.093000,2.302914,1.156975,1.145940,0.936684
2.094000,2.302942,1.157077,1.145864,0.936701
2.095000,2.302970,1.157180,1.145789,0.936717
2.096000,2.302997,1.157283,1.145714,0.936734
2.097000,2.303025,1.157387,1.145638,0.936750
2.098000,2.303053,1.157490,1.145563,0.936767
2.099000,2.303082,1.157594,1.145488,0.936783
2.100000,2.303110,1.157698,1.145412,0.936800
2.101000,2.303138,1.157802,1.145337,0.936816
2.102000,2.303167,1.157906,1.145261,0.936833
2.103000,2.303196,1.158010,1.145185,0.936849
2.104000,2.303224,1.158115,1.145109,0.936866
2.105000,2.303253,1.158219,1.145033,0.936882
2.106000,2.303281,1.158324,1.144957,0.936899
2.107000,2.303310,1.158429,1.144881,0.936915
2.108000,2.303339,1.158534,1.144804,0.936931
2.109000,2.303368,1.158640,1.144728,0.936948
2.110000,2.303396,1.158745,1.144652,0.936964
2.111000,2.303425,1.158850,1.144575,0.936980
2.112000,2.303453,1.158955,1.144498,0.936996
2.113000,2.303481,1.159061,1.144421,0.937012
2.114000,2.303509,1.159166,1.144343,0.937029
2.115000,2.303537,1.159271,1.144266,0.937045
2.116000,2.303566,1.159377,1.144189,0.937061
2.117000,2.303594,1.159482,1.144112,0.937077
2.118000,2.303622,1.159587,1.144034,0.937093
2.119000,2.303649,1.159693,1.143956,0.937108
2.120000,2.303675,1.159798,1.143877,0.937124
2.121000,2.303703,1.159903,1.143800,0.937140
2.122000,2.303730,1.160009,1.143721,0.937156
2.123000,2.303756,1.160114,1.143642,0.937171
2.124000,2.303783,1.160219,1.143564,0.937187
2.125000,2.303810,1.160324,1.143486,0.937202
2.126000,2.303836,1.160429,1.143406,0.937218
2.127000,2.303862,1.160534,1.143328,0.937233
2.128000,2.303887,1.160639,1.143248,0.937248
2.129000,2.303913,1.160744,1.143169,0.937263
2.130000,2.303939,1.160848,1.143090,0.937279
2.131000,2.303963,1.160953,1.143011,0.937294
2.132000,2.303988,1.161057,1.142931,0.937309
2.133000,2.304013,1.161161,1.142852,0.937324
2.134000,2.304037,1.161265,1.142772,0.937339
2.135000,2.304062,1.161369,1.142693,0.937354
2.136000,2.304086,1.161473,1.142613,0.937369
2.137000,2.304110,1.161576,1.142534,0.937383
2.138000,2.304134,1.161680,1.142454,0.937398
2.139000,2.304158,1.161783,1.142375,0.937413
2.140000,2.304181,1.161885,1.142295,0.937427
2.141000,2.304205,1.161989,1.142216,0.937442
2.142000,2.304227,1.162091,1.142137,0.937456
2.143000,2.304250,1.162193,1.142057,0.937471
2.144000,2.304273,1.162295,1.141978,0.937485
2.145000,2.304296,1.162397,1.141898,0.937499
2.146000,2.304318,1.162499,1.141819,0.937514
2.147000,2.304341,1.162601,1.141740,0.937528
2.148000,2.304363,1.162702,1.141661,0.937542
2.149000,2.304385,1.162803,1.141582,0.937556
2.150000,2.304407,1.162904,1.141504,0.937570
2.151000,2.304429,1.163004,1.141425,0.937585
2.152000,2.304451,1.163104,1.141346,0.937599
2.153000,2.304473,1.163204,1.141268,0.937612
2.154000,2.304494,1.163304,1.141190,0.937627
2.155000,2.304517,1.163404,1.141113,0.937641
2.156000,2.304538,1.163503,1.141035,0.937654
2.157000,2.304559,1.163602,1.140957,0.937668
2.158000,2.304580,1.163700,1.140880,0.937682
2.159000,2.304602,1.163799,1.140803,0.937696
2.160000,2.304623,1.163897,1.140726,0.937710
2.161000,2.304645,1.163995,1.140649,0.937724
2.162000,2.304666,1.164093,1.140573,0.937738
2.163000,2.304687,1.164190,1.140496,0.937751
2.164000,2.304708,1.164287,1.140420,0.937765
2.165000,2.304729,1.164384,1.140344,0.937779
2.166000,2.304749,1.164481,1.140269,0.937793
2.167000,2.304771,1.164577,1.140194,0.937807
2.168000,2.304791,1.164673,1.140118,0.937820
2.169000,2.304812,1.164768,1.140043,0.937834
2.170000,2.304832,1.164864,1.139969,0.937848
2.171000,2.304853,1.164959,1.139894,0.937862
2.172000,2.304874,1.165053,1.139821,0.937876
2.173000,2.304894,1.165148,1.139746,0.937890
2.174000,2.304914,1.165242,1.139672,0.937904
2.175000,2.304935,1.165336,1.139599,0.937917
2.176000,2.304955,1.165429,1.139525,0.937931
2.177000,2.304975,1.165523,1.139452,0.937945
2.178000,2.304995,1.165616,1.139379,0.937959
2.179000,2.305015,1.165708,1.139306,0.937973
2.180000,2.305034,1.165801,1.139234,0.937987
2.181000,2.305053,1.165892,1.139161,0.938001
2.182000,2.305073,1.165984,1.139089,0.938014
2.183000,2.305092,1.166075,1.139017,0.938028
2.184000,2.305112,1.166166,1.138945,0.938042
2.185000,2.305130,1.166257,1.138873,0.938056
2.186000,2.305149,1.166348,1.138802,0.938070
2.187000,2.305167,1.166437,1.138730,0.938084
2.188000,2.305186,1.166527,1.138659,0.938098
2.189000,2.305204,1.166616,1.138588,0.938112
2.190000,2.305221,1.166705,1.138516,0.938126
2.191000,2.305238,1.166793,1.138445,0.938140
2.192000,2.305256,1.166881,1.138374,0.938154
2.193000,2.305273,1.166969,1.138304,0.938169
2.194000,2.305289,1.167056,1.138233,0.938182
2.195000,2.305305,1.167144,1.138162,0.938196
2.196000,2.305321,1.167230,1.138091,0.938211
2.197000,2.305337,1.167316,1.138021,0.938225
2.198000,2.305352,1.167402,1.137950,0.938239
2.199000,2.305367,1.167488,1.137879,0.938253
2.200000,2.305381,1.167572,1.137808,0.938267
2.201000,2.305395,1.167657,1.137738,0.938281
2.202000,2.305409,1.167741,1.137667,0.938295
2.203000,2.305422,1.167825,1.137597,0.938309
2.204000,2.305434,1.167908,1.137526,0.938323
2.205000,2.305446,1.167991,1.137455,0.938337
2.206000,2.305458,1.168073,1.137385,0.938351
2.207000,2.305469,1.168155,1.137314,0.938365
2.208000,2.305480,1.168236,1.137243,0.938379
2.209000,2.305490,1.168318,1.137172,0.938393
2.210000,2.305500,1.168398,1.137102,0.938407
2.211000,2.305508,1.168478,1.137030,0.938421
2.212000,2.305517,1.168558,1.136960,0.938435
2.213000,2.305524,1.168636,1.136888,0.938449
2.214000,2.305532,1.168715,1.136817,0.938463
2.215000,2.305539,1.168793,1.136746,0.938477
2.216000,2.305545,1.168870,1.136675,0.938491
2.217000,2.305551,1.168948,1.136604,0.938505
2.218000,2.305556,1.169024,1.136532,0.938519
2.219000,2.305560,1.169100,1.136460,0.938532
2.220000,2.305564,1.169175,1.136389,0.938546
2.221000,2.305567,1.169250,1.136317,0.938560
2.222000,2.305569,1.169324,1.136245,0.938574
2.223000,2.305571,1.169398,1.136173,0.938587
2.224000,2.305572,1.169471,1.136101,0.938601
2.225000,2.305573,1.169544,1.136030,0.938615
2.226000,2.305573,1.169616,1.135957,0.938628
2.227000,2.305572,1.169687,1.135885,0.938642
2.228000,2.305571,1.169758,1.135813,0.938655
2.229000,2.305569,1.169828,1.135740,0.938669
2.230000,2.305567,1.169898,1.135669,0.938682
2.231000,2.305563,1.169967,1.135596,0.938695
2.232000,2.305559,1.170035,1.135524,0.938709
2.233000,2.305555,1.170103,1.135451,0.938722
2.234000,2.305549,1.170170,1.135379,0.938735
2.235000,2.305543,1.170237,1.135306,0.938748
2.236000,2.305537,1.170303,1.135233,0.938761
2.237000,2.305529,1.170368,1.135161,0.938774
2.238000,2.305522,1.170433,1.135089,0.938787
2.239000,2.305513,1.170497,1.135016,0.938800
2.240000,2.305504,1.170561,1.134943,0.938814
2.241000,2.305495,1.170624,1.134871,0.938826
2.242000,2.305485,1.170686,1.134799,0.938839
2.243000,2.305474,1.170747,1.134727,0.938852
2.244000,2.305463,1.170808,1.134654,0.938865
2.245000,2.305450,1.170869,1.134582,0.938877
2.246000,2.305438,1.170928,1.134509,0.938890
2.247000,2.305425,1.170988,1.134437,0.938902
2.248000,2.305411,1.171046,1.134365,0.938915
2.249000,2.305397,1.171104,1.134293,0.938927
2.250000,2.305382,1.171161,1.134221,0.938940
2.251000,2.305366,1.171217,1.134149,0.938952
2.252000,2.305350,1.171273,1.134077,0.938964
2.253000,2.305333,1.171328,1.134005,0.938977
2.254000,2.305317,1.171383,1.133934,0.938989
2.255000,2.305299,1.171437,1.133862,0.939001
2.256000,2.305281,1.171490,1.133791,0.939013
2.257000,2.305262,1.171543,1.133720,0.939025
2.258000,2.305243,1.171594,1.133648,0.939037
2.259000,2.305223,1.171646,1.133578,0.939049
2.260000,2.305203,1.171697,1.133506,0.939061
2.261000,2.305182,1.171746,1.133436,0.939073
2.262000,2.305161,1.171796,1.133365,0.939085
2.263000,2.305139,1.171845,1.133294,0.939097
2.264000,2.305118,1.171893,1.133225,0.939109
2.265000,2.305095,1.171940,1.133155,0.939120
2.266000,2.305072,1.171987,1.133085,0.939132
2.267000,2.305049,1.172033,1.133015,0.939144
2.268000,2.305024,1.172079,1.132945,0.939155
2.269000,2.305000,1.172124,1.132876,0.939167
2.270000,2.304975,1.172168,1.132806,0.939178
2.271000,2.304949,1.172212,1.132738,0.939190
2.272000,2.304923,1.172255,1.132668,0.939201
2.273000,2.304898,1.172298,1.132600,0.939213
2.274000,2.304870,1.172339,1.132531,0.939224
2.275000,2.304843,1.172381,1.132462,0.939235
2.276000,2.304815,1.172422,1.132393,0.939246
2.277000,2.304787,1.172461,1.132326,0.939258
2.278000,2.304759,1.172501,1.132258,0.939269
2.279000,2.304729,1.172540,1.132190,0.939280
2.280000,2.304700,1.172578,1.132122,0.939291
2.281000,2.304670,1.172615,1.132055,0.939302
2.282000,2.304640,1.172653,1.131987,0.939313
2.283000,2.304609,1.172689,1.131920,0.939325
2.284000,2.304578,1.172725,1.131853,0.939335
2.285000,2.304546,1.172760,1.131786,0.939346
2.286000,2.304513,1.172795,1.131718,0.939357
2.287000,2.304480,1.172829,1.131652,0.939368
2.288000,2.304447,1.172862,1.131585,0.939379
2.289000,2.304413,1.172895,1.131518,0.939390
2.290000,2.304378,1.172927,1.131451,0.939401
2.291000,2.304344,1.172959,1.131385,0.939412
2.292000,2.304308,1.172990,1.131319,0.939422
2.293000,2.304273,1.173020,1.131252,0.939433
2.294000,2.304236,1.173050,1.131186,0.939444
2.295000,2.304199,1.173080,1.131120,0.939455
2.296000,2.304162,1.173108,1.131054,0.939465
2.297000,2.304124,1.173137,1.130987,0.939475
2.298000,2.304085,1.173164,1.130921,0.939486
2.299000,2.304046,1.173191,1.130855,0.939497
2.300000,2.304006,1.173217,1.130789,0.939507
2.301000,2.303966,1.173243,1.130723,0.939517
2.302000,2.303925,1.173268,1.130657,0.939528
2.303000,2.303883,1.173292,1.130591,0.939538
2.304000,2.303841,1.173316,1.130525,0.939549
2.305000,2.303798,1.173340,1.130459,0.939559
2.306000,2.303755,1.173363,1.130393,0.939569
2.307000,2.303712,1.173385,1.130327,0.939580
2.308000,2.303666,1.173406,1.130260,0.939590
2.309000,2.303621,1.173427,1.130194,0.939600
2.310000,2.303576,1.173447,1.130128,0.939610
2.311000,2.303528,1.173467,1.130061,0.939621
2.312000,2.303481,1.173486,1.129995,0.939631
2.313000,2.303434,1.173505,1.129929,0.939640
2.314000,2.303385,1.173522,1.129863,0.939651
2.315000,2.303336,1.173540,1.129796,0.939660
2.316000,2.303286,1.173556,1.129730,0.939670
2.317000,2.303236,1.173572,1.129663,0.939680
2.318000,2.303185,1.173587,1.129597,0.939690
2.319000,2.303132,1.173602,1.129530,0.939700
2.320000,2.303079,1.173616,1.129463,0.939710
2.321000,2.303026,1.173630,1.129397,0.939720
2.322000,2.302972,1.173642,1.129330,0.939729
2.323000,2.302917,1.173655,1.129262,0.939739
2.324000,2.302861,1.173666,1.129196,0.939749
2.325000,2.302806,1.173677,1.129129,0.939758
2.326000,2.302749,1.173687,1.129062,0.939768
2.327000,2.302692,1.173697,1.128995,0.939777
2.328000,2.302633,1.173706,1.128927,0.939787
2.329000,2.302574,1.173714,1.128860,0.939796
2.330000,2.302514,1.173722,1.128793,0.939806
2.331000,2.302454,1.173729,1.128725,0.939815
2.332000,2.302392,1.173735,1.128657,0.939824
2.333000,2.302331,1.173741,1.128590,0.939834
2.334000,2.302269,1.173746,1.128523,0.939843
2.335000,2.302205,1.173750,1.128455,0.939852
2.336000,2.302141,1.173754,1.128387,0.939861
2.337000,2.302077,1.173757,1.128320,0.939870
2.338000,2.302011,1.173759,1.128252,0.939880
2.339000,2.301946,1.173761,1.128185,0.939888
2.340000,2.301879,1.173762,1.128117,0.939897
2.341000,2.301812,1.173763,1.128049,0.939906
