Radius,Qext,Qsca,Qabs,Gsca
0.435000,2.508139,1.254539,1.253600,0.832473
0.436000,2.504350,1.250941,1.253409,0.832836
0.437000,2.500417,1.247326,1.253091,0.833183
0.438000,2.496345,1.243690,1.252655,0.833510
0.439000,2.492139,1.240025,1.252115,0.833818
0.440000,2.487808,1.236327,1.251481,0.834104
0.441000,2.483366,1.232597,1.250769,0.834370
0.442000,2.478823,1.228830,1.249993,0.834614
0.443000,2.474194,1.225027,1.249167,0.834837
0.444000,2.469498,1.221190,1.248308,0.835040
0.445000,2.464752,1.217321,1.247430,0.835223
0.446000,2.459975,1.213426,1.246550,0.835388
0.447000,2.455189,1.209507,1.245683,0.835537
0.448000,2.450413,1.205571,1.244842,0.835670
0.449000,2.445670,1.201626,1.244044,0.835791
0.450000,2.440981,1.197679,1.243302,0.835902
0.451000,2.436367,1.193739,1.242628,0.836004
0.452000,2.431850,1.189816,1.242034,0.836101
0.453000,2.427448,1.185918,1.241530,0.836195
0.454000,2.423182,1.182056,1.241126,0.836288
0.455000,2.419070,1.178241,1.240829,0.836385
0.456000,2.415127,1.174482,1.240645,0.836487
0.457000,2.411368,1.170790,1.240579,0.836597
0.458000,2.407806,1.167174,1.240632,0.836719
0.459000,2.404451,1.163645,1.240806,0.836853
0.460000,2.401312,1.160212,1.241100,0.837004
0.461000,2.398394,1.156883,1.241512,0.837174
0.462000,2.395701,1.153666,1.242035,0.837364
0.463000,2.393232,1.150568,1.242664,0.837577
0.464000,2.390987,1.147596,1.243390,0.837813
0.465000,2.388961,1.144755,1.244206,0.838075
0.466000,2.387146,1.142048,1.245098,0.838363
0.467000,2.385534,1.139479,1.246055,0.838677
0.468000,2.384114,1.137049,1.247064,0.839019
0.469000,2.382872,1.134760,1.248112,0.839388
0.470000,2.381793,1.132611,1.249183,0.839782
0.471000,2.380863,1.130599,1.250264,0.840202
0.472000,2.380062,1.128723,1.251339,0.840646
0.473000,2.379373,1.126978,1.252395,0.841113
0.474000,2.378777,1.125360,1.253417,0.841600
0.475000,2.378254,1.123863,1.254391,0.842107
0.476000,2.377787,1.122479,1.255308,0.842630
0.477000,2.377356,1.121202,1.256153,0.843167
0.478000,2.376942,1.120024,1.256918,0.843717
0.479000,2.376531,1.118937,1.257594,0.844275
0.480000,2.376103,1.117930,1.258173,0.844841
0.481000,2.375645,1.116995,1.258650,0.845411
0.482000,2.375142,1.116122,1.259020,0.845983
0.483000,2.374584,1.115303,1.259281,0.846555
0.484000,2.373958,1.114527,1.259431,0.847125
0.485000,2.373256,1.113786,1.259470,0.847691
0.486000,2.372471,1.113071,1.259400,0.848250
0.487000,2.371598,1.112374,1.259224,0.848803
0.488000,2.370633,1.111686,1.258947,0.849346
0.489000,2.369575,1.111002,1.258573,0.849881
0.490000,2.368424,1.110314,1.258110,0.850404
0.491000,2.367183,1.109617,1.257566,0.850917
0.492000,2.365856,1.108907,1.256949,0.851419
0.493000,2.364448,1.108180,1.256268,0.851909
0.494000,2.362966,1.107433,1.255534,0.852388
0.495000,2.361422,1.106664,1.254758,0.852857
0.496000,2.359824,1.105874,1.253950,0.853316
0.497000,2.358186,1.105062,1.253124,0.853766
0.498000,2.356519,1.104229,1.252290,0.854207
0.499000,2.354837,1.103379,1.251458,0.854642
0.500000,2.353156,1.102513,1.250643,0.855071
0.501000,2.351489,1.101635,1.249854,0.855496
0.502000,2.349853,1.100751,1.249102,0.855917
0.503000,2.348261,1.099864,1.248396,0.856338
0.504000,2.346729,1.098982,1.247747,0.856760
0.505000,2.345273,1.098109,1.247164,0.857183
0.506000,2.343904,1.097253,1.246651,0.857611
0.507000,2.342638,1.096419,1.246218,0.858044
0.508000,2.341483,1.095616,1.245868,0.858484
0.509000,2.340452,1.094848,1.245604,0.858933
0.510000,2.339553,1.094124,1.245429,0.859392
0.511000,2.338794,1.093449,1.245345,0.859861
0.512000,2.338180,1.092830,1.245350,0.860344
0.513000,2.337716,1.092273,1.245443,0.860840
0.514000,2.337403,1.091782,1.245621,0.861349
0.515000,2.337243,1.091365,1.245878,0.861874
0.516000,2.337234,1.091023,1.246211,0.862414
0.517000,2.337373,1.090762,1.246611,0.862968
0.518000,2.337657,1.090584,1.247073,0.863538
0.519000,2.338078,1.090492,1.247585,0.864123
0.520000,2.338629,1.090488,1.248141,0.864721
0.521000,2.339303,1.090573,1.248730,0.865333
0.522000,2.340088,1.090746,1.249342,0.865958
0.523000,2.340976,1.091008,1.249968,0.866594
0.524000,2.341953,1.091356,1.250596,0.867240
0.525000,2.343008,1.091790,1.251218,0.867894
0.526000,2.344130,1.092306,1.251824,0.868555
0.527000,2.345306,1.092902,1.252404,0.869222
0.528000,2.346521,1.093573,1.252948,0.869892
0.529000,2.347765,1.094315,1.253451,0.870564
0.530000,2.349025,1.095122,1.253903,0.871235
0.531000,2.350289,1.095991,1.254298,0.871905
0.532000,2.351545,1.096914,1.254631,0.872572
0.533000,2.352782,1.097886,1.254896,0.873233
0.534000,2.353991,1.098901,1.255090,0.873887
0.535000,2.355161,1.099952,1.255208,0.874534
0.536000,2.356284,1.101033,1.255250,0.875171
0.537000,2.357352,1.102137,1.255214,0.875797
0.538000,2.358359,1.103259,1.255101,0.876412
0.539000,2.359300,1.104391,1.254909,0.877014
0.540000,2.360170,1.105529,1.254641,0.877603
0.541000,2.360967,1.106666,1.254301,0.878178
0.542000,2.361689,1.107798,1.253891,0.878740
0.543000,2.362337,1.108920,1.253417,0.879287
0.544000,2.362911,1.110028,1.252882,0.879820
0.545000,2.363414,1.111120,1.252295,0.880339
0.546000,2.363852,1.112191,1.251661,0.880844
0.547000,2.364226,1.113240,1.250986,0.881336
0.548000,2.364547,1.114266,1.250280,0.881815
0.549000,2.364819,1.115269,1.249551,0.882283
0.550000,2.365052,1.116246,1.248806,0.882740
0.551000,2.365255,1.117200,1.248054,0.883188
0.552000,2.365437,1.118132,1.247305,0.883627
0.553000,2.365608,1.119043,1.246566,0.884059
0.554000,2.365780,1.119935,1.245845,0.884484
0.555000,2.365961,1.120811,1.245150,0.884905
0.556000,2.366164,1.121674,1.244490,0.885322
0.557000,2.366396,1.122527,1.243869,0.885738
0.558000,2.366668,1.123374,1.243294,0.886153
0.559000,2.366989,1.124219,1.242770,0.886568
0.560000,2.367368,1.125065,1.242302,0.886986
0.561000,2.367809,1.125917,1.241892,0.887406
0.562000,2.368322,1.126778,1.241544,0.887831
0.563000,2.368911,1.127653,1.241257,0.888261
0.564000,2.369579,1.128545,1.241035,0.888697
0.565000,2.370330,1.129457,1.240873,0.889140
0.566000,2.371166,1.130393,1.240773,0.889591
0.567000,2.372088,1.131356,1.240732,0.890049
0.568000,2.373095,1.132349,1.240746,0.890516
0.569000,2.374186,1.133375,1.240811,0.890991
0.570000,2.375358,1.134434,1.240924,0.891475
0.571000,2.376608,1.135530,1.241078,0.891968
0.572000,2.377932,1.136663,1.241269,0.892468
0.573000,2.379323,1.137834,1.241490,0.892976
0.574000,2.380779,1.139043,1.241735,0.893491
0.575000,2.382290,1.140291,1.241999,0.894012
0.576000,2.383851,1.141577,1.242274,0.894539
0.577000,2.385454,1.142900,1.242554,0.895071
0.578000,2.387093,1.144259,1.242833,0.895607
0.579000,2.388757,1.145652,1.243105,0.896145
0.580000,2.390440,1.147078,1.243362,0.896684
0.581000,2.392133,1.148532,1.243601,0.897225
0.582000,2.393829,1.150015,1.243814,0.897764
0.583000,2.395519,1.151521,1.243998,0.898302
0.584000,2.397194,1.153047,1.244147,0.898837
0.585000,2.398849,1.154591,1.244258,0.899367
0.586000,2.400473,1.156147,1.244326,0.899892
0.587000,2.402061,1.157713,1.244348,0.900411
0.588000,2.403607,1.159285,1.244322,0.900922
0.589000,2.405104,1.160858,1.244246,0.901426
0.590000,2.406546,1.162428,1.244118,0.901920
0.591000,2.407930,1.163992,1.243938,0.902404
0.592000,2.409252,1.165546,1.243706,0.902878
0.593000,2.410509,1.167087,1.243422,0.903340
0.594000,2.411700,1.168611,1.243088,0.903791
0.595000,2.412822,1.170116,1.242706,0.904230
